49249,493163
32078,35275
134689,33
43053360,8280
131776,43053360
488,658
374,679
2067,374
35116681,391052
12391,27100
5871,12391
120117,51322
67138,19595
3132190,3375485
2142,729
873,2142
23805,30551
130913,24815
17616,130913
80750,17616
9598,80750
1950,22156
4656,14296
1179,4656
270,1179
297,756
617,297
66034154,108222
716,1619
62177,8989
87195692,258
828,71698
762,828
224,762
2120,2357
1864,2120
4050,1864
1095,4050
169370,11005
53867,169370
127956,290448
223,206
950,223
1769,676
54563,1769
70283,7135
8784,70283
482,3245
89620,55110127
3169,11751
9035,3169
156347,4780
12800673,156347
1357,7135
3415,474092
692,360
1758,692
81,150
342,81
6686,74049
88898,6686
5874,1994
447,542
2478,41
6455,2478
146856,6455
58454,119488
1932,9046
213,691
19429,438
53515,140101
432,967
757,432
8194,56391
7553,8194
115956,7553
198934,504424
1765,1396
12516,53387
117,39
252,3838
1362,76
312,1281
359,312
2103,73299
18596,2103
873,12054
6411,873
233150,87171
108000,233150
26524,17589
9483,16895
1942,5410
65684,383
16730,65684
22290,68654
248,349
2543,154649
696,96
559,1056
4935,3940
3451,1175
84,3451
887,406
45695159,51690910
362,650
202,362
51,202
1113,51
311,1113
18971,311
40182,39999
49998,40182
34281,49998
30976,83571
116483669,2291
3737,72386893
13536,1472344
852,706
49629,852
1945,24880
320,1945
42266,4315
23195,42266
83075,23195
3090,83075
14686,3090
12697,14686
554,369
1126,550
222,229
730,89669
536,421
43307,39040
1558,33144
55244,109823
36682,55244
54654,36682
6830,359
27189,245027
747,5137
346,747
846,346
2188,846
1796,874
495,1796
3423,231
71260,1924
20033,87652
75859,14795
22621,37373
3371,12325
8594,3371
1896,8594
55012,1896
20375,324
14028,58033
71948,716
93050,71948
4078,93050
333946,4078
1633,66541
1346,1633
6638,1346
608828,6638
2624,3297
42096,79390
10467,42096
21181,10467
4406,3467
3338,109
1068,3338
8249,1068
348,8249
817,426
380,817
3179,380
23972,326
49,23972
65,49
1090038,2212
211,19208
4652,170
799,393
4107,610
2899,4107
889,2899
89043,889
274,89043
183721,8847321
3547,2173
2108,570
1695,3638
21053462,9932
363,300
913,370
262,45775
364,309
287,364
1469,3090
1905,1464
4687,3977
451,1105
94,157
15,51
5550,2696
2514,267
1655,2389
4774,66445
1936,172198
175383115,9414
12720,532
408,4524
1830,1189
610,1830
4505,610
814,337
4329,814
593,613
57860,343
447,185
5413,236
968,61208
4628,884
629,4628
1429,629
180,18654
43529,180
3806,43529
82919,3806
799,82919
5799,799
19139,5799
68361,19139
425,68361
18390,425
21902,43950
4162,21902
271,616
52105,1220
7350589,8395859
32669,197240
217,182
315,597
155,315
250729,11798
338,445
516,338
1804,1283
239526,3207
7794,239526
99720,7794
8556,1903
4353,8556
39598,4353
12032,233861
222755,6200
2937715,1131
3980,84600
65573,100410
771,2402
14285,771
36191,46514
626,93619
19741,626
1131,1986
5126,122687
2860,5126
3213,2860
816,46
22,89
2226,8027
62884,9308
242,687
393,331856
150319,1966
195,2352
65204,1904
355,695
295,355
539600,676678
39861,539600
40320,39861
197,397
606,197
14077,7361
562,161
2822,51891
869,318
65317,2192
654,1475
1096,246
1766,1096
650,56
305,650
1798,305
9762,18761
8843,2106
910,8843
16784116,5815
123669,11367405
74742,16478
540695,11276221
1299577,65255
9767,48791
920,257
901,22576
146,901
27711,1151
44949,39299
797,853
1314,797
539,1314
410,1055
705,576
545,288
948,545
17605,40165
6742747,2601
93846,62934
651,508151
4680,651
134991,297378
99344,28089407
2207,57157
3622202,644
83432,8361
430557,165
458,827
1429,900
247,12
208325,70798
6879,1031
39549,6879
235,131550
40691,20888
294,695
4068,2192
3366,15586
151,393
455,193
49270,52568
213351,49270
129,35029
70,129
96456,10648
153577,96456
6955,222549
4667,6955
32368,357
4938,22822
675,592
1367,452
302,1367
4561,265326
603,1702
305,603
151,305
2111,1915
6001,17009
34783,135990
60949,34783
4876,77667
56631,27923
15823,128741
28601,15823
147,28601
1545,2284
483,173
570,483
140,1998
343,140
13687262,343
882,144
21,191
208,21
753,7589
32990,753
36123,32990
3137,36123
119047,57971
68624,119047
77440,68624
17152,4109
407507,167396
945,3121
626,1118
4241,626
6351,4241
851,6351
3302,1365
255178,6232
501,1635
2539,3408
233,56163
3124,172
13011,45945
4741,13011
31389,56378
83126,13816
6067,1315
43310,1372
12126,7301
8192,20420
206,499
608,206
39942,7550
7752,1077
952,7752
1799,2162
480,1799
5262,14626
2488,368
67318,16164
2134,1137
761,2134
2037,4653
54452,5545
162094,10060
420,247
132,237
536236,315
150,430
85168,1219
21104,1834
1340,21104
6190,1340
222,1420
109,1138
631,782
201,631
1839,201
13008,1839
66495,13008
244,157
3667,3888
55873,4186
120,102
355038,77036
135152,5160
10253,3576
502,10253
693,1000
987,366
3696,1579
35768,29726
1097,360
1062,1097
581,1062
154,288
714,154
3193,714
7470,225
30111,675
2876,60909
16753,631
1033,16753
223590,95743
2987,2148
679,506
13706,410
94,13706
96,4548
104,96
1487,417
1780,2120
4004,1780
15498,22277
342,82
118,42962
860,118
37930404,860
14020,9305
52,59
39554,34252
105,194
114,105
119,114
2150,119
10501,242348
3084,10501
3494,3084
14379,3494
9412711,186807
41991,27532
20431,36034
51872,20431
25048,51872
1410,25048
22643,1410
536,3526
7559,4070
23419,7559
9079,7760524
91254,9079
1314,1794
176,367
12273,176
80674,19098
553,322
158368,18149
54623,158368
7841,54623
529,1360
1521,529
15781,10271
213,731
4562,213
78731,4562
262807,22871
11947,35591
41059,125679
16080,18170
36253,23765
15592,36253
196521,35836
397328,606
5322,37
301,2213
48581,455
1332,48581
146,398
112774,58397
3612,4891
1802,1940
30000,46906
77308,30000
3388,77308
447,7600
1791,447
349,1791
110,3463
137,110
17234,257
850558,22774127
47083106,92746485
67357,10538
5610,67357
2121,18623
3314,2121
95984,3314
160390,23456
33222,160390
67013,33222
9629,67013
1698267,9629
382,271
1077,382
890,349
457,890
2924,457
7359,2924
15567,48135
4126,33676
2981,4
4066,48398413
340214,18284
844,7279
88253,844
8586,88253
1263,3752
139,3521
127185,116945703
1790,32216
4603,37505
8689,4603
10478,1450
51231,1692
369100,7181
14096,3158
31817,2046
9299,31817
367,3289
801,367
732,289
210,732
280,275
272,280
191,272
2195,191
244,2195
5235,10791
131,27
149,131
43274,65959389
4121,43274
15082,7898
36613,18738
48556,133612
2651,2568
262,64
46115,22961
591069,19359
714626,141429
1105045,714626
4632,1105045
3881549,259124
93684,3881549
422,3557
141608,7161
88534,1024
1106,1969
123,437
192,202
261,192
409,261
107,409
1090,2010
5066,1090
3607,436
555,16726
4657263,86925
69310,1894
1347,69310
464,1141
1151,416
2752,1151
930,516
1501,477
38278,1501
63405,27663
53204,295238
19690,191772
130381,5929
107,629
184616,454636
50,115
2050,746
234,379
348,24
343335,348
2662,1195
111186,1083
59235,111186
173783,59235
340638,173783
465429,340638
15535,34107
74607,15535
20095,74607
4527,342
5496,4527
18378430,7567
132991,34396
3415,83312
11978,241273
261374,11978
2420,1256
1712,10123
667,1712
1411,667
6515,1411
833,6515
1440860,329
17161,1440860
667820,17161
537,92
67,1014
3895,4274
2344507,76961
5337,9711
60,98801
5750,2734
1452,364
1785,453
781,1785
1171,781
15025,1840
2015,4053
4599,2015
723,4599
74564,723
34571,6023
104543,11673
1173,2406
699,1173
82775,34154
4514433,42754
218,5
66627,4574
152452,2413
3795,152452
4085,8366
86821,159316
80225,12652
784,370
44875,40350
264186,5276
4045,1758
10280,3755
718,1346
37675,56806
2820,2143
3501,2820
31396,3501
22251,41791
4996,435
118833,23431
37,122
1097,37
176,1097
96,176
177,96
4767,177
56,234
979,3504
783,198
763,1444
220,869
56205,162630800
1123,528764
12898,1123
3264,12898
58366,3264
8516,58366
4707,1179
4628,900
40,3311
322,40
892,303
566,2281
2566,566
153329,94550310
70608,34043
2206,70608
250,2206
113871,2339
32532,37595
670,1218
1348,269
178,468
442,178
307,442
346,307
433,346
74,433
168,74
188,168
241,188
78,241
3033,78
6742,947
84670,5528
104,208
217,1033
196,217
349,196
691,349
1625,4771
56263,25702
451,1777
2906,57302
2140,2906
251,55665
28465,5622
2003734,205162
23987,36585
1594,119
1749,3370
1769,647
768,50038
57,12749
432,57
463015,60202
540,261
119,540
75683,2037
11098,75683
10566,50198
245488,10566
753,245488
11832,753
32401,11832
670,2053
81652,172
804,517
164861,16313
18510,136955
514,18510
1505,514
74398,9110
229,1878
147,36
129795488,1417
40144,4759
429,676
46582,4203
3769,5949
4573,1431
4915,4573
4580,12556
1043,6317
146,446
65379,38952
2813,5922
8070,2813
4255,8070
623,815
332,507
293,332
101300,67215
346545,12649
49186,125
174332,76070
3399,342035
57254,32947
11891,57254
114554,57434
798637,3466
30389,798637
2355,484
62239,2355
10994,62239
106891,10994
1144,9071
155773,17814
1060,3315
22159,1060
546,3989
43957,546
6773,5274
896,6773
626,896
52552,25895
1425,286
4417,374
318,4417
3325,318
5601,3325
1300526,61958
464,995
815454,53309102
4606,1067
3301,652
5276,15546
1087,1213
3857,2409448
42,120
282,42
8655,2624
52651,9917
53469,35287
10839,54386
1704,3455
2769,1617
2312,2769
14747,35829522
3578,419
3748,64580
4825,3748
7242,4825
8141,24054
3098,8141
9166,16132
618,229
2182,5064
998,546
1270,9272
100,2139
105,379
918,198
357,1561
315,357
223,315
14505,155
2406,7866
16175,331
252022,178291
5405,43969
515,3696973
2070252,3729
88150,2993
73617,88150
14251,73617
78882,14251
461856,78882
555,3511
1652,1968
153,3140
5581,153
24519,5581
1652,1018
6494,1652
31587,6494
649,951
727,2770
2000,138
46823,41161
281,5234
557054,54188
417,464
144,417
114,144
114,138
142236,2928
59286066,142236
16613,11494340
262,225
972,5319
32354,2086
2816,650
456775,360
3654,939
2478,3654
62641,2478
10350,2134
2827,10350
2129,23317
4709,2129
2630,4709
900690,13854
1465942,20607
57105,3756
229711,1068
92402,417
538,10
81,538
1629,81
1696,1629
859,1696
304,859
61321,10476998
11576,61321
4225,11576
46852,628
21,564
1395,7965
3162,12004
97,3162
486,8674
597,486
121,402
11721,280
194,11721
714,1467
181,714
2829,533
246922,2919
144685,3901993
21762,15268
266257,2810
1054,88758
49715,41533
154,3342
3628,12020
127268,3628
34142,127268
13286,34142
1109,13286
370,53
251,370
365,251
87,297
25991,34943
119,79861
58610,4286
397,52
312,397
2639,312
68,1048
47726,7557
1974,47726
507,80295
1000,513
127,123
1318,127
696,3563
2002,696
328,723
899,328
236,899
2493,744
5609,201
429,564
975,3649
280,198
60,280
365,60
75,365
607562,637
11729,3259
1088,99
2883,55199
12760,1071
91358,4136101
55061,110578
54906,4005
4867793,54906
1395,1218
2313,1395
804,11534
197,221
1346,197
800,1346
718,888
549,385
1078,549
5472,1078
668,259
122,668
1112,15950
27656,1112
213,39
58382,17422
801,767
1864938,100217
164409,4029
230568,34336
22573,230568
21761,55959
72724,21761
4942,6191
50020,4942
4060,50020
655,4905
2077,2911446
2914894,4270
476,2914894
7955,2522
123,191
255,123
378,922
26807,48287
59820,26807
278948,59820
423,383
1241,423
334,353
2426,55
5207,2426
38868,31876
57250,38868
658,247
79356,16179
29063,79356
22220,29063
135,253
159,135
14270,233
1147,3021
337,3690
441,539
2799,742
7052,2799
424,922
80016,640
14664,6881
712,14664
29865,51164
139,344
265,139
408,265
806,1131
819,346455
25869,35762
329,1250
36293,329
27524,36293
214,533
2494,214
272,429
1484,1175
43053,1484
25799,55689
1001,3109
281482,1001
3939,281482
15080,3939
286,654
179,193
3006,929
421823,170012
1423827,28703
2929799,7315307
278,2227
269,5831
1083,269
5627,1275
175371,17375
517,37
1009,5678
62504,41249
19633,62504
17954,19633
377,17954
6372,377
49073,25989
4386,28717
24143,79695
101016,24143
27196,101016
8680,27196
78553,8680
1146,2529
6635,1146
449276,63857
851,8059
319,851
4502,319
1910,876
12501,1910
34,256
170303,7940
3899,24770
3991,3899
411,443
243753,411
2064,4551
2019,2064
2786,2019
1725,2786
606256,1725
4281,218
243432,4281
82457,2412
11484,82457
153,532
1203,454
31,162
1345,5327
3346,1345
2341,3346
482,2341
364,1968
2046,831
2810,2046
10398,3676
530,554
39247,133175
341967,69563
338,653
2501,446
874,437
84272,2112
9550,5401
156682,22468
2203,5161
1634,2203
5816,1634
56335,22800
175038,196577
37843,175038
1865,2256
217,101
66,3186
3194,9268
2311,3194
5540,13565
35488,5540
193,204
130,193
70874,130
1985,70874
9938,1797
2933365,554
66393,27016
30281,66393
42509,15232
36,26
24,36
21,24
25,21
436215,75883
516,961
1257,516
953,1257
824,721
923,438
2296,74547
83741729,2292
10442,3153
3514,10442
2197,1163
1167791,804556
680,1014
39421,6197
75021,17679
1165,266
667,1165
5593,7578
80275,73445
297,179
1545,297
6056,276220
43134,6056
4393,1245
2135,4393
28,944
113,78
362,2272
88,34
56,74
107,56
249,189
3157,323
1736,5247
6596,1736
13625,6596
175052,2669
38511,175052
584,1919
5290,584
2042,630
520,365
3218317,26
376,225
320,1465
945,1231
684,945
365,684
7061,4885
412,7061
2343,3915
252813,4786
12261,252813
12741,9142
545,54
2438,3170
2094,1074
5265,563
2665,281
797,2665
988,162
66537,988
2950,287061
34237,2950
15658,34237
969,478
846,969
487,3365
2851,487
9394,2851
2593,9394
1318,2593
264,2516
111504,2667
66186,2001625
9948,2901
151,9948
560,151
4268,490
2547,325
758,2547
639,758
88624,917653
18593,88624
1014,18593
81000,1014
900,6397
73,64466
492,174
65388,9272
22934,498191
12406,87637
14072737,84662689
1420,3314
2655,173258
119,1022
301,119
6050,37883
478,5029
681,478
57378,681
676,104546
48903,676
3748,3168
3019,3748
1752,3019
984,3649
1858,465
125694,146641
40930,41784
235,705
395,235
5282,94040
4060,653
772,4060
77,1317
38522,29217
47393,38522
38538,2924
1701730,2989
3261,1701730
822,329
1150,822
76348,1150
269,76348
1658,269
165241,1658
186,253
352,527
3137,352
2275,3137
289,114
336,84410
6357,684
32769464,27983479
39683,1886
40979,39683
83863,70
618,347
1616,618
662,1616
957,662
31593952,119837876
624,885
434,339
1254,1159
50028,1254
49712,32873
404,1995
3731,404
222932,10550
7595,222932
10004,7595
62380,10004
477879,62380
1459,224
638,291
62027,944
734,342
140,24023
140115,88944
270,196
559,270
5745,5150
16780,463
56,740
255,139
2224,1166
17066,2224
11957,52320
9765,40979
731,9765
261,731
5205,226
50484,32228
76927,511
806,1957
20261,100529
5242733,20261
148,184
1206,148
6400,1008
338188,6014
419,338188
986,419
20200,1804
702352,770431
78094,702352
1209,647
2111,1209
446,2111
7682,572
41108,7682
53820,41108
45071,53820
30075,45071
10159,33334
59500,10159
3630,59500
8732,3630
176244,8732
9884,595355
333,263
6588,1304
5062,4193
493,5062
4799,3420
2322,4156
15752,21877
993,167
613,993
245464,613
19272,245464
3600,825
5173,1801
339,569
16322,24447
83063,16322
9344,155836
1556,238
2047,1556
360,799874
92876,360
10685,14726
333,237
85,95
529995,17231
8394,6997
990,8394
45609,990
1213719,1659
626,771
595,626
778,595
1288,2728
87029,41902
2907,619
6940,16291
88535,6940
261,1456
553,584
5427,2246
11945,344
573433,5720
9249,573433
4550,67373
1609382,30987
132949,29980
10823,1944
446601,26129
12914,2880
86,199710
39948,38893
22526,27791
10083,2416
22367,2816
36534,8314
1678,36534
3217,1678
82,81
87,82
152,87
77,152
224,77
415,224
3176,415
2137,1446
1077,2137
4810,1077
561,4810
40614,1496
63512,8542
47679,14802
1842,47679
77246,35253797
137889,17952895
33597,55192
1530,622
15802,48395
72582,15802
101816,72582
5030,1322
1113,54845
77331,102657
293613,18294
129,463
52350,1937
658596,52350
2518,11015
8558,55981
792952,1671
23849,10048
223556,159105
27994,145
6369,374
3205,6369
33182,47295
5395,3951
241,71
425,349
10223,27934
995,10223
75388,1996
7766,1411
525,11314
27423,41516
200894,66227
12943,10650
54777,200140
23977,54777
530,614
28,530
781,3765
1743,26665
5274,1743
133,339
451,133
43127,217548
429,1605
8986,429
16314,8986
2038,2664
11259,3948
8600,2772
869,472
1262,869
602,305
6095,602
72,59
1336,72
457,183
897,457
238655,2937
1414,238655
2418,1414
345886,1106
16160,345886
10075,16160
1274,529
303,309
550,303
3210,550
514,3210
35678,19964
36574,1472
436,44029
15320,24654
11518,6656
280,11518
3964,352
59472,3964
25027462,59472
257,316
57394,250295
85563,131726
329939,85563
149216,329939
14,2323
80402,10229
97506,80402
40645,2752
3588,2647
131479,9190
708,12644
117,930
240,34
76,51
173,49
47739,173
2217,2255
2762,2217
82204,2762
14673,52004
2112,14673
1764079,76669
746,2102
1324,20680
548,1324
50671,18207
1517,4957
284,1517
5169,71336
990,5169
1782,16692
1623,2580
1195,1623
67821,1195
11622,67821
1118,11622
3298,1118
1501,639
581,1501
610,346
594,610
98,916
5011176,309
1308,77
496,292
90619,65805
1264,634
55853,2004
3998,1816
14607,72
4596,14607
990,1343
150,340
79204,2431
6982,68911
2269,678
17300,2269
241,17300
1016,241
1659,1016
10361,1659
257,10361
2881,688
577,2881
608,331
326,2125
135,326
35930,2925
2114,35930
370,118
221,370
2516,221
180,2516
2342,7832
58,248
61,58
102,61
496,102
391,496
797,602
69163,32304
16899,69163
214,642
14353727,91524
1712,2095
242,701
146,242
642,124
63,642
148,63
16995,2119
528,16995
2196,47581483
1733,1548
14113,3657
40262,14113
4188,13403
931073,33898
1235,1224
14170,44436
27911,14170
747,27911
3047,747
146,3047
309,1902
107,39
37,107
70545,19847
235,6450
63856,235
5501,63856
748,5501
136,748
1667,547
845,1667
956,845
4428,73
1330,1529
1164366,1322
5017831,186035
617,703
1703,1039
4518,41163
7454,1254
638,7454
590,638
1585,590
63838,13616
169672,63838
77079,1237
3500,77079
158593,3500
719,158593
3522,719
51844,6512
10093,1373
9200,3711
57706,13973
91609,57706
10173,91609
14963,10173
234085,14963
37927,209646
32300,8724
12476,192207
393,3400
1223,393
1569,448
2106,768
21,183
78026,3744
479,78026
449,479
2354,1729
54735,28673
207070,47758
16021,3618
4351,400
57650,4351
21082,57650
60091,21082
25598,60091
441,382
648,441
8413,648
50393,8413
25112,50393
67449,25112
142921,67449
45835,3611
2477,3928
743,518
39334,743
459,1360
1712,3855
1059,29982
697722,1059
31077,138207211
2672,8365
1515,2672
187,1515
3560,2285
2826,3560
60430,28043
76459,60430
7184,76459
75849,7184
8704,75849
381,380
316,297
692,274
1237,2189
5939,5688
60060,5939
11770,60060
1589,431
3210,361
482,3210
294,3
1278,983
626,940
719610,6739
993,1026
63124,993
580,495
4201,1563
10656,4201
5804,10656
238588,71
63291,4799596
269557,63291
1929,32502
8404,204
2962,8404
2494,70134
3240,2494
1927,10084
2204,1927
95667,2204
9454,95667
53038,9454
345,278
342,1022
333,342
238,1819
263,238
627,1323
489,627
52357,489
62487,2136
4756,62487
91855,4756
203890,2302
3882,203890
58526,3882
94,977
6779,21649
141,516
2706,13799
6615,6987
153,538
363,153
118,363
928,118
513,928
143,513
407,1516
955,407
964,955
4011,964
263929,924901
110445,63258
233645,110445
33152,233645
148750,33152
40788,148750
36729,13359071
1039,5513
84713,1039
1601,84713
144,150
3278,3642
32529,3278
20686,32529
16265,20686
3716,16265
427,796
76,82
395,306
105914,102746
1279,1680
679,1279
826,679
1562,826
3166,1562
1378,3166
457,1378
1348,457
64694,14935
187,394
661,187
231,661
12884867,1773
1134,10802
971,271
58,53
8010,58
92019,44863197
66835,24326
1126,172
4478,876
6819,4478
1452,6819
17520,1452
23419,64442
3554204,23419
2710,3554204
59644,2710
1922,784
986,1922
693,83
3473,1328
2713,3473
3695,2713
179,605
482,11572
6314,482
6852,35925
1300,915
20972,5013
249,86
2201,249
240,52
89,1087
1037,89
2374,1037
65971,17218
20803,65971
23877,63142
404,2043
949,404
4975,7760
57496,26259
4417,57496
255170,4417
8281,255170
15763,8281
2325,826
2334,7810
184,247
1248,184
1732,1248
2677,1533
47896,10144
8430,237785
31717,4759
468722,31717
53754,468722
19868,52494863
7731,8289
71902,406
8224,71902
344360,8224
2567,1707
61443,1606
16659,59613
2071,16659
1310,1496
12917,4682
437,1818
89,188
578,8591
3968,578
3087,3968
516,233
8488,7515
66925,8488
124,1199
1929,5712
7431,1929
7074,2851
236570,22682
33349,28318
85155,88815
915,927
579,330
224179,1328
1775,377
261871,59829
162,1750
1902,162
2357,221
18363,44584
2039,18363
27448,50783057
64207,14411
1236,632
24893,65121
302203,24893
664,302203
11327,664
69852,22970
15334,69852
70869,15334
59621,18822
419,114
2222,5339
33093,2222
12867,3096
703,12867
1332,703
1972,8498
28474,1972
92350,28474
13911,92350
8295,6852633
13028,8295
2251,13028
185,7394
166,185
34413,26813
9116,34413
1698,32544
68730,387
503,11477
2151,503
26065,2151
9844,4648
2171,15373
27830,2171
80,168
486,80
1725,1682
358,1285
45502,44732
68706,2819
145037,1035252
574,349
449,574
2196,1079
172001,714
1786,455
73091,501
10193512,94713
22739,38356
27,442
6634,375
62668,2151
33,62668
326,33
215,326
2688,215
9478,2688
285,19
288,285
307,288
990,307
661,77
776,141347
70043,776
354716,70043
160338,5131
132707,733832
653,159
751,653
646,751
796,646
16434,49974
521,355
457,521
674,457
678,2648
2213,227
897,214
1484,377
995,1484
1210,995
1147,927
1693,7998
967,1693
2001,967
16821,1106
75145,16821
11711,704
284,818
14588,2755
58233,6182
961,4362
67165,1794
187,67165
90402,187
20835,90402
63055,20835
1977,63055
216,169917
72261,92643
2108,531189
1419,59857
1753,10529
1284,4169
1190,913
55892,976
1592,1467
311,60
234,459
567,234
263,567
17434,20238
57349,7302
90069,276
5491,210
130,656
207,130
1018,207
64,208
204,64
670,204
128,35
66,119
181,1059
452,6818
9498,452
74370,72
39351,4519
2392,39351
1399,2056
202,54
21,202
746,1228
54175,31933
812,518615
8219,1891
123,346
376,103
840,20110
889,840
234,889
1627,912
757,167
391828,7401
30255,48049
231019,30255
604,300
236,604
140,409
166,1994
397,6620
85,3635
393,12
1618,554
920,1618
235,358
316,2691
15651,491
1287,1478
84,6528
1543,84
5200,998
3392,5200
91102,3293915
2235,716
104512,25529
434,104512
167403,23339
1721,6180
445,1721
65556,445
169184,65556
417,546
323,417
202,386
436,202
44,755
4985,2897
221,39
214,641
262,185
858,262
397,858
1040,397
4358,1040
97001,4358
153620,97001
88506,153620
1033,88506
12729,1033
1585,12729
40209,1585
110,237820
110315,110
338,272
497,338
572,748
3475190,18818656
87721499,2618
68189,118277
25707,42447
26874,96322
2792,15362
711,632
111,421
44,111
513,44
636,513
714,636
5918,39
52569,4246692
4543,3212
260447,4062
465,534
468,465
274,531
1866,4088
2101,1866
1250,2101
1420,18089
25947,727
145904,12761525
311,548
1061,311
2899,1061
2005,2140
14913,14768
56436,40759
591,332
403659,18290
12967,76658
42578,43032
17350,9395
83,82
303,56
136,86
29669,136
40777,30296
53717,3461
7877,83985
1224,137
817,1224
60164,817
52,2777
69463,20192
10622,69463
42597,38021
39245,2574
1110,702
103787,108703
200,4101
54090,200
26276,54090
2292,1020
4431,2828
671,4431
152,671
2137,152
56,135
57221,28923
93158,65899
40381,31756
83207,2512
9124,63197
83735,9124
121,318
368,121
97,368
2380,97
594,288
368,594
1200,368
57141,2006
16025358,5904
1902,1003
191,271
71,6
146223,12665
1531,956
33422,45550
23615,10012
430174,217
2721,430174
24151,55470
37430,24151
23095,2008
61269,640
204,97
6141,917
4112,112641
1097,29025
3955,1097
3196,3955
15957,3434
1184,2071
1808,3564
729,1808
672,729
1687,2159
4366,1912
32387,34014
2005,1158
2877,1021
51645,58233
56,51
38418,26632
882,2658
862,1438
1653,2122
702,1653
1993,1044
317,1993
900,317
87,900
948,2158
271241,77388
68775,1147
686067,100466
1685114,686067
304732,1685114
10811,57084
1039,4253
66479,1039
1188,86199
29043,10031
15908,153
32004,8543
1487006,5413
634898,1487006
6197,22314
55771,107653
77442,55771
670057,77442
180849,670057
7329825,17926
3014,1025
51429,1214
3374,1565
2579,2579
525,2579
97727,83680
46452,97727
56619,4021
276651,56619
2847,276651
79260,2847
52501,5179
18052,327
5009,1845
4377,5009
4532,1789
5719,6102
9770,5719
17226,9770
595726,17226
427,506
96,4941
117176,64954
70887,1401
237864,13661
2909,2047
46036,46807
1198,70182
1816993,102093365
2494,2106
1378,179
348,82
6713,348
13872,42771
56624,13872
14255,104073
60253,176690
438676,413912
4816,1361
1869,782
18318,178792
73817,1348
915,188190
3384,3361
75545,7335
12870,75545
1049,3490
3162,192415
91376,1539
198858,231475
122535,802
77892,122535
20588,77892
822,135384
58158,65816
809,58158
235,809
49298,118999
1203,378
617,1203
1118,642
234,1118
681,234
16997,18689
2194,16997
1521,2194
22809,632467
36972,22809
26547,9115
287,290
932,287
2310,11098
76348,25344
543,331
3928,543
2612,2324
23710,2612
16198,23710
6641,16198
2400,6641
9885,3825
940,9885
274,940
1673,450
482,226
1243,14809
768,1710
2161,10962
2791,2161
86001,2791
2598,3191
3481,4197
1054,30264
3401,1054
3357,79444
5891,5303
6320,4389
55052,45279
23065,55052
5385,225
67134,15218
906,170
8421,3143
4665,158782
284,755
1351,556
3306,2489
388,313
744,388
235643,5499
10332,373
66,10332
195,66
534,195
605,534
371,1859
466,371
114,466
569979,548
891871,160992222
11719,19131
106527,56340
3102,106527
37007,22385
12805,37007
813,12805
256,369
758,2591
3879,758
654,3879
618,330
43,896
38752,30083
9152,38752
31605,38269
474,111
6187,919
1081,1460
647,1081
66126,647
741,66126
522,741
670,522
225706,670
7524,225706
87,172
269,41
60165,2201
109,56
347,251
518,416
87,2144
46,87
245,319
88,72
1597,354
133687,382320
200,98
10609583,9098
110242,238865
96576,110242
34953,54473
892,317
409,201
1733,409
863,1733
1032,162
689,382
617,238
505,617
989,505
366151,23753
258079,2703
28925,433
3681,28925
2981,107
948,290
886,948
463,886
887,431
74,80
291,74
637,291
303,1002
112,303
64,112
260,64
192,260
1872,93628
2156,4430
6722,2156
2231,1258
1207,2231
5781,1207
976,5781
179894,48159
856,16554
10277,388
321,917
102361,92231
187,294
180,146
159,318
7926,4705
4749,1516
2495,4749
1198,2495
6462,1198
21584104,7071
11930,1696470
358236,11930
762,342
243,461
1238,243
132584,44442
38475,132584
2014,88555
2803,15252
446,418
336,75
134,336
371,440
641,749
6843,91
87853,1556761
25181,31934
18191,25181
945,18191
113,177
5734,113
33796,21795
37517,382997
99160,37517
146808,99160
235621,146808
20542,33383
57136,20542
178750,57136
82,1008
34819,124819
65152,812
908,4183
4319,908
79,22528
7757,79
783,136
18011,142073
3016,3545
4051,3016
1203,4051
3028,1203
25705,16454
336,312
2323,336
507,468
398,507
15915,398
80,816
210,80
1050,210
807,1050
18880,5371
3715,1659
9056,725
1384,6132
947,1384
534,3837
471,901
3867,23631
72338,169
6902,2080
1596,6902
127,1596
41136,49447
102513,15189
2396,10960
4771,2396
3249,4771
257,3249
15892,257
1246,89883
55897,535
8807,59099
47665,21192
2201,47665
3769,2201
16521,3769
787,3462
1399,787
643,2342
58060,643
804,654
52,804
5756,4036
3569,5756
2875,3569
220,689
171,3496
54774,171
21825,54774
786,561
183177,48355907
1876,9142
2178,1876
6393,9587
1927382,1807
779,1219
37638,2594
92619,60915
1187,2825
985,1187
69231,327
27622,58667
59141,8608
436406,59141
3515,2575
419591,892
3010,94987
7908,3010
21173,7908
62778,673300
73284,2568
4354,2622
3104,9812
56811,25705
207,226
146,207
419,120
298,653
8780,1772
1284,1313
30481,1284
29919,30481
1478,96100
3026,6916
35722,3026
2991,751
924,2991
377,688
450400,2168
75528,450400
88457,12621357
430,37967
406151,123262
312347,406151
191139,312347
97385,191139
122,136
1577,2355
1795,1577
3804,281
6204,2972
13980,136
46625,24981
1070,1868
916,1070
44694,916
2657,44694
77,2657
412,4755
1900,1370
174,1075
8313,5989
233,8313
2715,233
1047,224
86340,3564
1761,86340
23006,25632
33870,23006
1029,998
88034,4640
517181,88034
99493,517181
705798,243380
21402,17182
77435,21402
63291,13899
